"filename", "language", "JSON", "TypeScript", "XML", "JavaScript", "JSON with Comments", "HTML", "C#", "Python", "TypeScript JSX", "PostCSS", "YAML", "C", "C++", "comment", "blank", "total"
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\src\widgets\mission-map\components\GoalMarker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\src\widgets\mission-map\components\MapLegend.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 2, 27
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\src\widgets\mission-map\components\ObstacleLayer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 2, 32
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\src\widgets\mission-map\components\RouteLayer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 2, 21
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\src\widgets\mission-map\components\TrailLayer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 2, 22
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\src\widgets\mission-map\components\VehicleMarker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\src\widgets\occupancy-summary\OccupancySummaryCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 1, 6, 47
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\src\widgets\sensor-summary\SensorSummaryCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 1, 7, 69
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\tailwind.config.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 24
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\tsconfig.node.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\apps\hydronom-web\vite.config.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\hydronom-ops\hydronom-ops.slnx", "XML", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\native\include\hydro_sensors.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 65, 44, 239
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\native\src\hydro_sensors.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 57, 49, 274
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\package-lock.json", "JSON", 744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 745
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\publish_runtime\Hydronom.Runtime.deps.json", "JSON", 1015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1015
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\publish_runtime\Hydronom.Runtime.runtimeconfig.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\publish_runtime\appsettings.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\configs\default.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 21, 11, 86
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\core\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\core\capability.py", "Python", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 5, 3, 38
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\core\event.py", "Python", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 7, 6, 37
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\core\external_state.py", "Python", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 11, 4, 31
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\core\fused_state.py", "Python", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 28, 9, 73
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\core\health.py", "Python", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 7, 5, 28
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\core\sample.py", "Python", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 27, 15, 113
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\core\timesync.py", "Python", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 4, 16
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\evaluation\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\evaluation\evaluator.py", "Python", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 19, 17, 112
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\context.py", "Python", 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 36, 41, 193
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\fuser.py", "Python", 0, 0, 0, 0, 0, 0, 0, 340, 0, 0, 0, 0, 0, 81, 64, 485
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\mapping\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\mapping\interfaces.py", "Python", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 4, 2, 17
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\mapping\occupancy_grid.py", "Python", 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 67, 68, 370
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 28, 18, 76
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\config.py", "Python", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 31, 11, 107
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\ekf_localization.py", "Python", 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 44, 78, 428
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\lidar_obstacles.py", "Python", 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 44, 40, 218
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\lidar_runtime_obstacles.py", "Python", 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 22, 77, 342
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\occupancy_grid.py", "Python", 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 16, 38, 257
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\registry.py", "Python", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 27, 24, 125
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\slam_odometry.py", "Python", 0, 0, 0, 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 51, 85, 452
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\trace_trail.py", "Python", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 8, 10, 69
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\plugins\vision_buoy.py", "Python", 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 34, 23, 168
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\slam\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\slam\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\slam\backends\dead_reckon.py", "Python", 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 16, 16, 90
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\slam\interfaces.py", "Python", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 2, 14
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\fusion\slam\odometry.py", "Python", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 12, 8, 51
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\gateway\tcp_client.py", "Python", 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 64, 70, 395
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 665, 0, 0, 0, 0, 0, 83, 146, 894
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\base_sensor.py", "Python", 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 39, 28, 152
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\camera\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\camera\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\camera\backends\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 7, 2, 15
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\camera\backends\opencv.py", "Python", 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 91, 65, 388
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\camera\backends\rtsp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 74, 81, 423
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\camera\backends\sim.py", "Python", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 4, 5, 41
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\camera\camera.py", "Python", 0, 0, 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 102, 80, 509
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\camera\config.py", "Python", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 68, 42, 214
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 3, 7
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\backends\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 32, 18, 100
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\backends\gpsd.py", "Python", 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 26, 24, 175
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\backends\nmea.py", "Python", 0, 0, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 45, 39, 378
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\backends\sim.py", "Python", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 43, 34, 173
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\backends\ubx_serial.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\config.py", "Python", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 5, 5, 29
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\gps\gps.py", "Python", 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 15, 24, 164
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\imu\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\imu\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 6, 29
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\imu\backends\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 32, 15, 87
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\imu\backends\serial.py", "Python", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 28, 23, 177
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\imu\backends\sim.py", "Python", 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 71, 35, 218
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\imu\config.py", "Python", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 4, 19
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\imu\imu.py", "Python", 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 22, 36, 276
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 6, 29
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\backends\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 31, 11, 83
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\backends\ldrobot.py", "Python", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 49, 34, 191
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\backends\ouster.py", "Python", 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 49, 32, 226
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\backends\rplidar.py", "Python", 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 54, 40, 281
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\backends\sim.py", "Python", 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 49, 51, 265
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\config.py", "Python", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 8, 7, 26
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\filters.py", "Python", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\laser_scan.py", "Python", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 2, 2, 27
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\lidar.py", "Python", 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 32, 31, 281
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\lidar\utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 2, 19
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\sensor_manager.py", "Python", 0, 0, 0, 0, 0, 0, 0, 466, 0, 0, 0, 0, 0, 68, 91, 625
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\serial_utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 37, 19, 177
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\sensors\twin_bus.py", "Python", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 20, 15, 84
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\tests\publish_mock_fused.py", "Python", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 6, 7, 43
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\tests\smoke_ekf.py", "Python", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 7, 33
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\python\tests\test_sample_gen.py", "Python", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.AI\Clients\FakeAiClient.cs", "C#", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 4, 15, 114
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.AI\Clients\LlamaJsonClient.cs", "C#", 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 12, 51, 281
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.AI\Hydronom.AI.csproj", "XML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.AI\Orchestration\AiContextBuilder.cs", "C#", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 5, 28
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.AI\Orchestration\AiOrchestrator.cs", "C#", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 4, 8, 68
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.AI\Tooling\ToolRegistry.cs", "C#", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.ControlApp\.vs\Hydronom.ControlApp\v17\DocumentLayout.backup.json", "JSON", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.ControlApp\.vs\Hydronom.ControlApp\v17\DocumentLayout.json", "JSON", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.ControlApp\Hydronom.ControlApp.csproj", "XML", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.ControlApp\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 35, 56, 406
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Bridges\PcaBridge.cs", "C#", 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 62, 48, 324
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Configs\geometry.surface.json", "JSON", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\AI\AiMessage.cs", "C#", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 19, 23, 127
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\AI\MissionPlan.cs", "C#", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\AI\SafetyPolicy.cs", "C#", 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 1, 33, 148
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\AI\ToolCall.cs", "C#", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\AI\ToolResult.cs", "C#", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 17, 106
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\AI\ToolSpec.cs", "C#", 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 1, 23, 130
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\ChannelProfile.cs", "C#", 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 100, 45, 220
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\ColregTypes.cs", "C#", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 2, 26
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\DiscoveryConfig.cs", "C#", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 63, 29, 122
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\DiscoveryReport.cs", "C#", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 68, 28, 140
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\FeedbackRecord.cs", "C#", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 5, 7, 68
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\Matrix6xN.cs", "C#", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 11, 16, 78
"c:\Users\TunahanDELİSALİHOĞLU\Desktop\Hydronom\src\Hydronom.Core\Domain\Motor.cs", "C#", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 61, 17, 150
